run_timestamp,experiment,method,INPUT_LEN,metric_mae,metric_mse,metric_rmse,HORIZON,STRIDE,n_features,target_station_ids
2026-04-15 07:44:32,single-station,kmm_vu_tran,14,1.288859486579895,2.8477001190185547,1.6875129981776598,7,2,9,['P11']
2026-04-15 07:44:32,three-station,kmm_vu_tran,14,1.2578134536743164,2.708435297012329,1.6457324500089099,7,2,9,"['P08', 'P11', 'P14']"
