run_timestamp,experiment,phase,method,INPUT_LEN,frac_target,n_target,rep_idx,seed,metric_mae,metric_mse,metric_rmse,HORIZON,STRIDE,n_features,target_station_ids,vtt_mae_mean,vtt_mae_std,vtt_mse_mean,vtt_mse_std,vtt_rmse_mean,vtt_rmse_std,vtkm_mae_mean,vtkm_mae_std,vtkm_mse_mean,vtkm_mse_std,vtkm_rmse_mean,vtkm_rmse_std,attf_mae_mean,attf_mae_std,attf_mse_mean,attf_mse_std,attf_rmse_mean,attf_rmse_std,daf_mae_mean,daf_mae_std,daf_mse_mean,daf_mse_std,daf_rmse_mean,daf_rmse_std,tft_non_da_mae_mean,tft_non_da_mae_std,tft_non_da_mse_mean,tft_non_da_mse_std,tft_non_da_rmse_mean,tft_non_da_rmse_std,tft_da_mae_mean,tft_da_mae_std,tft_da_mse_mean,tft_da_mse_std,tft_da_rmse_mean,tft_da_rmse_std,wilcoxon_p_vtt_vtkm_mae,wilcoxon_p_vtt_vtkm_mse,wilcoxon_p_vtt_vtkm_rmse,wilcoxon_p_attf_daf_mae,wilcoxon_p_attf_daf_mse,wilcoxon_p_attf_daf_rmse,wilcoxon_p_tft_mae,wilcoxon_p_tft_mse,wilcoxon_p_tft_rmse,wilcoxon_p_tft_kmm_mae,wilcoxon_p_tft_kmm_mse,wilcoxon_p_tft_kmm_rmse,wilcoxon_p_tft_daf_mae,wilcoxon_p_tft_daf_mse,wilcoxon_p_tft_daf_rmse
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.15,5731.0,3.0,1764906721.0,20.7078914642334,435.4794616699219,20.868144662856874,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran kmm,14,0.15,5731.0,3.0,1764906721.0,17.938642501831055,328.45770263671875,18.12340207126462,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,attf,14,0.15,5731.0,3.0,1764906721.0,1.2458454370498657,2.542022943496704,1.594372272556414,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,daf,14,0.15,5731.0,3.0,1764906721.0,0.8877026438713074,1.3460029363632202,1.1601736664668874,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft non da,14,0.15,5731.0,3.0,1764906721.0,7.670938491821289,65.55528259277344,8.0966215133667,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft da,14,0.15,5731.0,3.0,1764906721.0,1.4024714231491089,3.259597063064575,1.8054354220144722,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.15,5731.0,4.0,793837664.0,21.357135772705078,462.7903747558594,21.512563184238633,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran kmm,14,0.15,5731.0,4.0,793837664.0,17.357799530029297,307.9561767578125,17.548680199884334,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,attf,14,0.15,5731.0,4.0,793837664.0,1.126377820968628,2.1004743576049805,1.4493013343004209,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,daf,14,0.15,5731.0,4.0,793837664.0,0.9248586297035217,1.4526712894439697,1.2052681400601153,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft non da,14,0.15,5731.0,4.0,793837664.0,7.751858234405518,67.01528930664062,8.186286926269531,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft da,14,0.15,5731.0,4.0,793837664.0,1.357838749885559,3.016225814819336,1.7367284804537917,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.15,5731.0,5.0,342284401.0,21.189361572265625,455.6517333984375,21.3460004075339,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran kmm,14,0.15,5731.0,5.0,342284401.0,18.182218551635742,337.2559509277344,18.36452969525042,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,attf,14,0.15,5731.0,5.0,342284401.0,1.2006447315216064,2.360206127166748,1.5362962367872766,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,daf,14,0.15,5731.0,5.0,342284401.0,0.9130896329879761,1.4293346405029297,1.195547841160248,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft non da,14,0.15,5731.0,5.0,342284401.0,7.544960021972656,63.50101089477539,7.968752384185791,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft da,14,0.15,5731.0,5.0,342284401.0,1.3225486278533936,2.9450254440307617,1.7161076434859095,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.15,5731.0,6.0,2065586814.0,21.333576202392578,461.7842712402344,21.489166369132015,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran kmm,14,0.15,5731.0,6.0,2065586814.0,17.94620132446289,328.7290954589844,18.130887883911928,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,attf,14,0.15,5731.0,6.0,2065586814.0,1.2239238023757935,2.435790538787842,1.5607019378433031,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,daf,14,0.15,5731.0,6.0,2065586814.0,0.8705810308456421,1.3098499774932861,1.1444867747131402,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft non da,14,0.15,5731.0,6.0,2065586814.0,7.458977222442627,62.5552978515625,7.909190654754639,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft da,14,0.15,5731.0,6.0,2065586814.0,1.3568665981292725,3.047036647796631,1.7455763082136029,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.15,5731.0,7.0,601083951.0,21.4750919342041,467.84271240234375,21.629672036402766,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran kmm,14,0.15,5731.0,7.0,601083951.0,17.222347259521484,303.2721862792969,17.41471177709516,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,attf,14,0.15,5731.0,7.0,601083951.0,1.1954416036605835,2.321449041366577,1.5236302180537695,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,daf,14,0.15,5731.0,7.0,601083951.0,1.066267490386963,1.9616774320602417,1.4005989547548012,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft non da,14,0.15,5731.0,7.0,601083951.0,7.751347064971924,66.70664978027344,8.167413711547852,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft da,14,0.15,5731.0,7.0,601083951.0,1.3470158576965332,3.017199754714966,1.737008852802704,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.15,5731.0,8.0,1684131913.0,21.43572235107422,466.1535339355469,21.590589013168373,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran kmm,14,0.15,5731.0,8.0,1684131913.0,17.74266242980957,321.4649963378906,17.929444953424817,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,attf,14,0.15,5731.0,8.0,1684131913.0,1.1196813583374023,2.0639398097991943,1.4366418516106212,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,daf,14,0.15,5731.0,8.0,1684131913.0,0.8879185318946838,1.3436634540557861,1.1591649813791762,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft non da,14,0.15,5731.0,8.0,1684131913.0,7.621212005615234,64.71512603759766,8.044570922851562,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft da,14,0.15,5731.0,8.0,1684131913.0,1.3057307004928589,2.858827829360962,1.6908068574976156,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.15,5731.0,9.0,1722357280.0,20.442005157470703,424.53857421875,20.60433386981365,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran kmm,14,0.15,5731.0,9.0,1722357280.0,17.314273834228516,306.447021484375,17.505628280195346,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,attf,14,0.15,5731.0,9.0,1722357280.0,1.166096806526184,2.23366379737854,1.4945446789502614,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,daf,14,0.15,5731.0,9.0,1722357280.0,0.957770824432373,1.5940057039260864,1.2625393870791066,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft non da,14,0.15,5731.0,9.0,1722357280.0,7.695772647857666,66.17730712890625,8.134943962097168,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft da,14,0.15,5731.0,9.0,1722357280.0,1.3629870414733887,3.046497344970703,1.7454218243653032,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,summary,summary,14,0.15,5731.0,9.0,1722357280.0,,,,7,2,9,,21.249838066101074,0.38073612573999766,458.34905700683595,16.012398803544354,21.406086267329762,0.3779002256209422,17.71659870147705,0.34863651308432025,320.6501800537109,12.352026042195163,320.6501800537109,12.352026042195163,1.1901783347129822,0.04101646125590575,2.316813516616821,0.14768911475052618,1.5214006719672806,0.04891616359001643,0.9227905094623565,0.056990400681861245,1.4683327198028564,0.19361561357680937,1.2095952123712632,0.07610038699985675,7.645200490951538,0.08962356940244977,65.23843193054199,1.3786549203453826,8.076622486114502,0.08564253561335,1.350909662246704,0.032043386052673296,3.01952223777771,0.12118683524920924,1.7373643207501677,0.034760366351771085,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0009765625,1.0,1.0,1.0,1.0,0.0009765625,0.0009765625,0.0009765625
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.25,9551.0,0.0,1473938350.0,21.5196590423584,469.7585754394531,21.673914631174803,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran kmm,14,0.25,9551.0,0.0,1473938350.0,17.887908935546875,326.64019775390625,18.07319002705129,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,attf,14,0.25,9551.0,0.0,1473938350.0,1.1177992820739746,2.01710844039917,1.4202494289381602,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,daf,14,0.25,9551.0,0.0,1473938350.0,0.9806635975837708,1.6577554941177368,1.2875385408280937,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft non da,14,0.25,9551.0,0.0,1473938350.0,1.8165581226348877,5.205461502075195,2.281548023223877,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft da,14,0.25,9551.0,0.0,1473938350.0,1.0694283246994019,1.8946441411972046,1.3764607299873122,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.25,9551.0,1.0,546822368.0,20.456724166870117,425.1406555175781,20.618939243268024,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran kmm,14,0.25,9551.0,1.0,546822368.0,17.83083724975586,324.6017150878906,18.01670655496977,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,attf,14,0.25,9551.0,1.0,546822368.0,1.1146786212921143,2.0070390701293945,1.4167000635735831,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,daf,14,0.25,9551.0,1.0,546822368.0,0.9864945411682129,1.6622767448425293,1.2892931182793652,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft non da,14,0.25,9551.0,1.0,546822368.0,1.6894041299819946,4.591649055480957,2.1428134441375732,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft da,14,0.25,9551.0,1.0,546822368.0,1.023127794265747,1.7177914381027222,1.310645428063106,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.25,9551.0,2.0,983761007.0,21.107221603393555,452.17767333984375,21.26446974038722,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran kmm,14,0.25,9551.0,2.0,983761007.0,17.904582977294922,327.23699951171875,18.08969318456559,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,attf,14,0.25,9551.0,2.0,983761007.0,1.1655526161193848,2.1527955532073975,1.4672407959184468,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,daf,14,0.25,9551.0,2.0,983761007.0,1.0847749710083008,2.037802219390869,1.4275161012720203,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft non da,14,0.25,9551.0,2.0,983761007.0,1.777436375617981,5.019478797912598,2.240419387817383,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft da,14,0.25,9551.0,2.0,983761007.0,1.021619200706482,1.764107346534729,1.328197028506964,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.25,9551.0,3.0,1392217497.0,21.612009048461914,473.7418518066406,21.76561168004797,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran kmm,14,0.25,9551.0,3.0,1392217497.0,17.266157150268555,304.7830505371094,17.458036846596166,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,attf,14,0.25,9551.0,3.0,1392217497.0,1.0707225799560547,1.837792158126831,1.3556519310379163,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,daf,14,0.25,9551.0,3.0,1392217497.0,0.9902640581130981,1.7064160108566284,1.3062985917686003,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft non da,14,0.25,9551.0,3.0,1392217497.0,1.7672266960144043,4.915326118469238,2.2170534133911133,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft da,14,0.25,9551.0,3.0,1392217497.0,1.2276339530944824,2.563054323196411,1.600954191473451,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.25,9551.0,4.0,1883653459.0,21.050846099853516,449.8011779785156,21.20851663786309,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran kmm,14,0.25,9551.0,4.0,1883653459.0,17.52827262878418,313.9032287597656,17.71731437774263,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,attf,14,0.25,9551.0,4.0,1883653459.0,1.0894635915756226,1.9108250141143799,1.3823259435149078,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,daf,14,0.25,9551.0,4.0,1883653459.0,0.8963510394096375,1.3868852853775024,1.1776609382065377,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft non da,14,0.25,9551.0,4.0,1883653459.0,1.781223177909851,5.062499046325684,2.249999761581421,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft da,14,0.25,9551.0,4.0,1883653459.0,0.9456281065940857,1.503764271736145,1.2262806659717607,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.25,9551.0,5.0,1051233102.0,21.24521827697754,458.0220947265625,21.401450762192795,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran kmm,14,0.25,9551.0,5.0,1051233102.0,17.383655548095703,308.8544616699219,17.574255650522495,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,attf,14,0.25,9551.0,5.0,1051233102.0,1.0387189388275146,1.7720409631729126,1.3311802895073652,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,daf,14,0.25,9551.0,5.0,1051233102.0,1.0038666725158691,1.7635166645050049,1.3279746475385006,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft non da,14,0.25,9551.0,5.0,1051233102.0,1.784127950668335,5.071669101715088,2.2520365715026855,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft da,14,0.25,9551.0,5.0,1051233102.0,1.009720802307129,1.7198690176010132,1.311437767338204,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.25,9551.0,6.0,256314621.0,21.241228103637695,457.8526611328125,21.397491935570685,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran kmm,14,0.25,9551.0,6.0,256314621.0,18.055274963378906,332.6559753417969,18.238858937493784,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,attf,14,0.25,9551.0,6.0,256314621.0,1.1421122550964355,2.1090471744537354,1.4522558915197195,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,daf,14,0.25,9551.0,6.0,256314621.0,0.9103038311004639,1.448972463607788,1.2037327210007163,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft non da,14,0.25,9551.0,6.0,256314621.0,1.8329342603683472,5.288388729095459,2.299649715423584,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft da,14,0.25,9551.0,6.0,256314621.0,1.0931402444839478,1.9978843927383423,1.4134653843438623,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.25,9551.0,7.0,836467108.0,21.597064971923828,473.0962829589844,21.750776605882017,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran kmm,14,0.25,9551.0,7.0,836467108.0,17.19825553894043,302.4429016113281,17.390885590197186,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,attf,14,0.25,9551.0,7.0,836467108.0,1.1175575256347656,2.017259359359741,1.4203025590907528,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,daf,14,0.25,9551.0,7.0,836467108.0,0.9052766561508179,1.389062762260437,1.178585067893038,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft non da,14,0.25,9551.0,7.0,836467108.0,1.7455155849456787,4.900834083557129,2.213782787322998,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft da,14,0.25,9551.0,7.0,836467108.0,1.071815013885498,1.9393446445465088,1.3926035489494162,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.25,9551.0,8.0,1709587040.0,21.352584838867188,462.59588623046875,21.508042361648556,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran kmm,14,0.25,9551.0,8.0,1709587040.0,17.737468719482422,321.2806396484375,17.924303044984413,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,attf,14,0.25,9551.0,8.0,1709587040.0,1.1595064401626587,2.1804258823394775,1.4766265209386826,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,daf,14,0.25,9551.0,8.0,1709587040.0,0.9973910450935364,1.6744468212127686,1.2940041812964782,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft non da,14,0.25,9551.0,8.0,1709587040.0,1.7466025352478027,4.883970260620117,2.209970712661743,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,tft da,14,0.25,9551.0,8.0,1709587040.0,0.9690408706665039,1.6447205543518066,1.28246658995539,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06 07:59:40,low-resource,repeat,vu tran transformer,14,0.25,9551.0,9.0,403307728.0,21.97048568725586,489.3653259277344,22.121603150037167,7,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
